"","pct_working","home","not_home_no_contact","company_protected","company_unprotected","pct_home","pct_not_home_no_contact","pct_company_protected","pct_company_unprotected","date","sector","weight"
"189",0.46533203125,4752,385,491,90,0.83105981112277,0.0673312346974467,0.0858691850297307,0.0157397691500525,2020-03-31,"socio_culture","uniform_weight"
"190",0.462057830617936,2595,202,300,51,0.82433290978399,0.0641677255400254,0.0952986022871665,0.0162007623888183,2020-04-01,"socio_culture","uniform_weight"
"191",0.489798913841186,2715,219,342,61,0.813605034462092,0.0656278094096494,0.102487264009589,0.0182798921186695,2020-04-02,"socio_culture","uniform_weight"
"192",0.437839424629385,2379,227,322,55,0.797519275896748,0.0760978880321824,0.107945021790144,0.0184378142809252,2020-04-03,"socio_culture","uniform_weight"
"193",0.0956993982093057,437,71,118,26,0.670245398773006,0.108895705521472,0.180981595092025,0.0398773006134969,2020-04-04,"socio_culture","uniform_weight"
"194",0.0711874357845296,322,49,89,25,0.663917525773196,0.101030927835052,0.183505154639175,0.0515463917525773,2020-04-05,"socio_culture","uniform_weight"
"195",0.45325113753119,2506,220,312,50,0.811528497409326,0.0712435233160622,0.101036269430052,0.0161917098445596,2020-04-06,"socio_culture","uniform_weight"
"196",0.468369293996771,2613,217,308,53,0.818865559385772,0.0680037605766217,0.0965214666248825,0.0166092134127233,2020-04-07,"socio_culture","uniform_weight"
"197",0.438456189151599,2019,180,277,46,0.800555114988105,0.0713719270420301,0.109833465503569,0.0182394924662966,2020-04-08,"socio_culture","uniform_weight"
"198",0.459144645340751,2099,186,299,57,0.794774706550549,0.0704278682317304,0.113214691404771,0.0215827338129496,2020-04-09,"socio_culture","uniform_weight"
"199",0.389777468706537,1723,196,276,47,0.768510258697591,0.0874219446922391,0.123104371097235,0.0209634255129349,2020-04-10,"socio_culture","uniform_weight"
"200",0.0865785813630042,295,76,105,22,0.592369477911647,0.152610441767068,0.210843373493976,0.0441767068273092,2020-04-11,"socio_culture","uniform_weight"
"201",0.0615438108484006,204,50,84,16,0.576271186440678,0.141242937853107,0.23728813559322,0.0451977401129944,2020-04-12,"socio_culture","uniform_weight"
"202",0.127086230876217,561,75,76,19,0.767441860465116,0.102599179206566,0.103967168262654,0.0259917920656635,2020-04-13,"socio_culture","uniform_weight"
"203",0.451668984700974,2137,174,249,38,0.822555812163203,0.0669745958429561,0.0958429561200924,0.014626635873749,2020-04-14,"socio_culture","uniform_weight"
"204",0.483693088758655,4014.63376242032,384.94562704803,341.730945093217,61.8620696600352,0.835829619376515,0.0801440370347093,0.0711469246435674,0.0128794189452087,2020-03-25,"socio_culture","weight2"
"205",0.482971517074542,3984.45506013694,379.756110447163,366.175368638531,65.620508947067,0.830785905883422,0.0791817248458984,0.07635004806306,0.0136823212076199,2020-03-26,"socio_culture","weight2"
"206",0.447941459346673,3663.8625344126,350.151974720671,354.342237978827,79.7945832333152,0.823682078758793,0.0787185391674792,0.0796605627064651,0.0179388193672626,2020-03-27,"socio_culture","weight2"
"207",0.121889624667724,895.611508479056,153.156778102455,122.433041617078,39.1878528158682,0.739936809190926,0.126535151259441,0.101151797733737,0.0323762418158958,2020-03-28,"socio_culture","weight2"
"208",0.095431908798659,731.374627481787,85.5219223763656,101.15076428,29.611276560927,0.77177016560601,0.090245498975825,0.106737558518181,0.0312467768999836,2020-03-29,"socio_culture","weight2"
"209",0.476042097769169,3971.10032242063,345.804491552041,354.979077546327,55.3125898711328,0.840054001997574,0.0731521300020833,0.0750929391117541,0.0117009288885887,2020-03-30,"socio_culture","weight2"
"210",0.496048644034292,4206.94233328273,325.945820573031,346.867260841224,46.1102086712546,0.854051379989956,0.0661702623447032,0.0704175240176449,0.00936083364769604,2020-03-31,"socio_culture","weight2"
"211",0.479086671391374,2162.63474328951,197.990452614589,230.639251012661,30.1622583124362,0.824983868126279,0.0755277468638127,0.0879823382254344,0.0115060467844738,2020-04-01,"socio_culture","weight2"
